amenity_place,floors,population,address,lat,long
,,,  ,43.11184072,131.91848657999998
,3,,690062 проспект 100-летия Владивостока 7Б,43.143282525000004,131.90671952499997
,3,,690106 Партизанский проспект 44 к1,43.12776469166667,131.90211102499998
,3,, Харьковская улица 2,43.09998014285714,131.9101918285714
,9.0,778.0, улица Толстого 25,43.12216631935485,131.90970729032256
,5.0,166.0,690048 проспект 100-летия Владивостока 54,43.15518497647059,131.91180847647058
,,, Берёзовая улица 25 с18,43.09725472,131.88343044
,,,  ,43.10934062,131.9358236
,9.0,261.0,690005 Ивановская улица 15,43.112170819999996,131.93124788
,4.0,74.0,690034 Спортивная улица 1,43.10677895714286,131.9382843
,4.0,149.0,690034 Спортивная улица 9,43.10651958888889,131.9377658888889
,4.0,132.0,690034 Спортивная улица 2,43.10690353,131.93874007000002
,3,, Черёмуховая улица 9,43.09899896,131.9041282
,5.0,77.0,690091 улица Уборевича 6,43.1159025625,131.888797775
,1,, Нижнепортовая улица 3А,43.10972298,131.88201554000003
,3,,690091 Светланская улица 35,43.115724004,131.887923468
,6,, Посьетская улица 14,43.10902750909091,131.87855063636363
,2,, Верхнепортовая улица 2Г,43.11128391538462,131.88007242307694
,2,, Алеутская улица 16,43.11526918,131.88238852
,,,  ,43.11470637142856,131.88298260000002
,9.0,432.0, улица Толстого 41,43.12415196428571,131.91309306428568
,,,690091 Корабельная набережная 2,43.11427451428572,131.8893462
,4,, Батарейная улица 2,43.123218267741954,131.87628131290322
,2,, Алеутская улица 13,43.11367154,131.88095488999997
,5.0,116.0,690005 Луговая улица 21,43.11151097619047,131.93597599047615
,9.0,346.0,690080 Сахалинская улица 38,43.0918334,131.96566731538462
,,,690091 Светланская улица 38/40,43.1151577,131.88751214545456
,4,, Светланская улица 147,43.113494700000004,131.91839694444445
,2,, Русская улица 2А,43.16452885454546,131.90583390454543
,1,, улица Стрельникова 9/2,43.09749864285715,131.8691987714286
,5,, Русская улица 44,43.16627359411765,131.91190435294115
,5,, Нижнепортовая улица 3 с6,43.10691870000001,131.87963338
,5,, 1-я Морская улица 4,43.112356893333335,131.87998765333336
,5,, Океанский проспект 13,43.11829665294118,131.88610920588232
,10,,690080 Сахалинская улица 32 с1,43.0940027375,131.96414535
,4.0,137.0,690034 Спортивная улица 3,43.10617777,131.93837466
,4.0,74.0, Спортивная улица 8,43.10608732222223,131.93795782222222
,4.0,74.0,690034 Спортивная улица 7,43.1052894875,131.9375539375
,9.0,283.0, Некрасовская улица 72,43.12476112727272,131.9095183090909
,4.0,149.0,690034 Спортивная улица 6,43.105015419999994,131.93695468
,4.0,139.0,690034 Спортивная улица 4,43.10494519,131.93774244
,3.0,36.0,690048 проспект 100-летия Владивостока 52,43.154600620000004,131.91135762
,,,  ,43.107490580000004,131.93654848
,4.0,144.0,690034 Спортивная улица 5,43.10454803076922,131.93716843846155
,,, улица Калинина 6В с3,43.103635233333335,131.91784740000003
,9.0,984.0,690062 Днепровский переулок 4,43.14510501,131.91525346
,,, улица Адмирала Фокина 1,43.11966219999999,131.87864206
,,, улица Адмирала Фокина 1В,43.118614900000004,131.87850348333333
,,,  ,43.091589628571434,131.9659982
,6,,690091 Октябрьская улица 25,43.124965411111106,131.8865602777778
,10.0,1152.0, 2-я Поселковая улица 34,43.08501577586207,131.9037930965517
,3,, Светланская улица 10,43.11663556666667,131.87976270476187
,10,256.0,690012 улица Калинина 105А,43.103609160000005,131.90401345
,4.0,109.0,690091 улица Уборевича 15,43.11810480526315,131.89045491578946
,4.0,36.0, Фонтанная улица 44,43.118804870000005,131.89066670000003
,,,690091 Корабельная набережная 1А,43.11451460000001,131.88596365714287
,6,, 1-я Морская улица 2,43.112332662499995,131.8806174125
,,,  ,43.113410811111116,131.89117617777777
,,, Океанский проспект 39,43.12538384,131.88863692
,2,,690091 Светланская улица 52,43.1139822,131.8937439230769
,10.0,384.0,690012 улица Калинина 109,43.103764749999996,131.90028209000002
,4,,690002 Партизанский проспект 62А,43.129554106666674,131.9087472
,11,, Океанский проспект 20,43.11939026153846,131.88739056923077
,4,,690012 улица Калинина 42/7,43.10394090555556,131.89856980555558
,4,, Океанский проспект 52А,43.12946086666667,131.89308292222222
,,, Дальзаводская улица 2 с18,43.10810281428571,131.93603528571427
,5,, улица Мордовцева 12,43.11920793125,131.88587441250002
,,, Дальзаводская улица 2 с13,43.10706272857143,131.93541514285715
,5,, Светланская улица 47,43.11471027894737,131.8921801894737
,7,, Океанский проспект 69,43.12854969166667,131.89183025833333
,,, улица 44-й Причал 5,43.103611022222225,131.91170901111113
,,, Дальзаводская улица 2 с14,43.105890779999996,131.93394534
,4,, Харьковская улица 1А,43.09856498333334,131.90985177500002
,,, Черёмуховая улица 40,43.10121960588235,131.90719233529413
,,, Нижнепортовая улица 1,43.11129458888889,131.88268115555556
,,, Бородинская улица 4А с1,43.16612114117646,131.93295029411763
,7,191.0, улица Станюковича 46,43.107074668,131.87272225200002
,10.0,478.0, улица Стрельникова 12,43.096845258593746,131.86574266562496
,,, улица Крыгина 3,43.096194838461535,131.86521637692312
,13.0,504.0,690011 Монтажная улица 13,43.095137636666664,131.962975565
,,,  ,43.0952308625,131.9623589875
,5,, улица Пальчевского 17,43.199867122222216,131.92042555111112
,4,, Алеутская улица 15,43.11380382727273,131.88128733181819
,3,,  ,43.19770814444444,131.92667894444446
,,, Океанский проспект 1,43.11414282,131.88520843999999
,5.0,132.0,690091 Светланская улица 37,43.11534396842106,131.88887151578948
,3,, Светланская улица 50,43.11412314444445,131.89305466666667
,9.0,950.0, Харьковская улица 3,43.09950567333333,131.9078057422222
,10.0,377.0, Харьковская улица 6,43.10057413529412,131.90804235882356
,9.0,605.0, Харьковская улица 10,43.10185852666667,131.90343148000002
,9.0,605.0, Харьковская улица 1,43.098285175,131.91156409500002
,7.0,139.0, Алеутская улица 19,43.11546776190476,131.88167007142854
,9.0,518.0,690012 улица Калинина 57,43.10223900714286,131.9080467392857
,2,, Верхнепортовая улица 38,43.10509619230769,131.87132756153846
,,,690091 Корабельная набережная 4,43.11380196,131.88992688
,9.0,161.0,  ,43.15521911111111,131.91034164444443
,1,,  ,43.155250176923076,131.9104165846154
,4,,  ,43.13461167999999,131.94911138
,4,, улица Руднева 12А,43.134749729999996,131.94891202000002
,9.0,125.0,  ,43.2175737875,131.953609475
,9.0,125.0,690041 улица Глинки 10,43.21759763000001,131.95364193
,,,  ,43.20340573,131.93991902
,1,,  ,43.21765095714286,131.9537019
,,,  ,43.20314194,131.94035283
,,,  ,43.203274359999995,131.94013544
,,,  ,43.20304814000001,131.94054333999998
,1,,  ,43.16336575555556,131.9139467888889
,5.0,269.0, проспект 100-летия Владивостока 74,43.16291358749999,131.91383685833333
,,, Пихтовая улица 35,43.09534377499999,131.89080245000002
,,,690048 улица Шошина 3А,43.15363389375,131.91945066875002
,,, улица Уборевича 10/6,43.11688492307693,131.88984436923076
,,,690017 улица Героев-Тихоокеанцев 5А,43.0927954,131.92132081
,19.0,571.0,690080 Сочинская улица 15,43.08155767931034,131.9594506137931
,,,  ,43.116347866666665,131.92038658333334
,,, Бакинская улица 2/4,43.09605534615385,131.90127872307693
,9.0,161.0,690048 проспект 100-летия Владивостока 55,43.155241626666665,131.91036608666667
,16.0,247.0,  ,43.11004749090909,131.87499624545455
,16.0,247.0,690003 улица Станюковича 3,43.11017081666669,131.87516085333334
,9.0,86.0,690062 Днепровская улица 45,43.14354555384615,131.91516703846156
,1,,  ,43.110501346153846,131.87551085384615
,9.0,86.0,  ,43.143614062500006,131.9151738625
,2,,  ,43.14346375,131.91515646250002
,5.0,83.0, проспект 100-летия Владивостока 72,43.1617083642857,131.9133066642857
,3,147.0, улица Гагаринского 2,43.203223890322576,131.94022382903225
,5.0,83.0,  ,43.16176226363636,131.91337935454547
,1,,  ,43.1615445875,131.91315506249998
,9.0,348.0, улица Военное шоссе 31,43.13410045416666,131.9237679625
,5.0,269.0,  ,43.162810525000005,131.91380418
,1,,  ,43.13409957777778,131.9235917888889
,9.0,348.0,  ,43.13410138333334,131.92378842916665
,15,,  ,43.118571388888896,131.93221063333334
,,, Шилкинская улица 38,43.1185269,131.93201282941175
,,,  ,43.118493892307704,131.93192114615383
,1,,  ,43.171150346666664,131.91571578
,4,,  ,43.171296194117645,131.9157246352941
,12.0,202.0,  ,43.169388,131.9099127125
,12.0,202.0,690039 улица Кирова 5,43.1695725409091,131.90991389090908
,12,169.0,  ,43.16963564705882,131.90991948235296
,,,  ,43.108317307692296,131.87418911538458
,3,, улица Станюковича 1,43.108158304545455,131.8740290590909
,,, Фонтанная улица 3,43.12185334,131.87845214
,2,,  ,43.12153723000001,131.87861611
,14,,  ,43.121583779999995,131.8787074
,2,,  ,43.12186776666667,131.8781153
,17,,  ,43.12173421666666,131.87811456666665
,2,,  ,43.12222403333333,131.87824973333332
,14,,  ,43.1220772,131.87821318333334
,19.0,665.0,  ,43.08304167222223,131.85312161111108
,10,,  ,43.12238962,131.87837144
,18,346.0, улица Крыгина 105 с2,43.08303059,131.853001535
,3,, улица Крыгина 105 с3,43.08329976153846,131.8529804846154
,19.0,665.0, улица Крыгина 105 с1,43.08258756363636,131.8534434
,,,  ,43.10883344285714,131.87900461428572
,2,,  ,43.10895208181818,131.87900972727275
,2,,  ,43.09729853333334,131.8663647
,4,,  ,43.09712425,131.86690236666666
,1,,  ,43.1531035625,131.9144470125
,15,407.0,690048 Южно-Уральская улица 10А,43.15302097142858,131.91434377142858
,2.0,, улица Корнилова 17,43.151194874999995,131.91804230000002
,15,370.0,  ,43.15302254827586,131.91433562068966
,2.0,16.0,  ,43.151174016666666,131.9180043
,1,,  ,43.15124596,131.91805826
,5,,  ,43.11860989444445,131.88414767777778
,,, Семёновская улица 15,43.11887964857143,131.88412902285714
,6,,  ,43.11885156206897,131.8841662551724
,5,,  ,43.11904963,131.88406467999997
,3,,  ,43.12021922307693,131.89504176923077
,23.0,670.0, улица Прапорщика Комарова 58,43.120300051612915,131.8952530903226
,,, Пограничная улица 15В,43.12298990666667,131.88127705333332
,23.0,670.0,  ,43.120327816,131.89537242400002
,6,,  ,43.12305353636364,131.88127954545453
,2,,  ,43.122854714285715,131.8812716571429
,12,,  ,43.12213426666667,131.88489018888887
,,, Алеутская улица 46,43.12194772,131.88485567000004
,,, улица Прапорщика Комарова 16,43.12210282758621,131.88543198275863
,1,,  ,43.12184372857143,131.88482842142858
,5,,  ,43.12199425000001,131.88526386111113
,7,,  ,43.12227477857142,131.8856695071429
,11,,  ,43.120631931249996,131.88366058125
,,, Алеутская улица 45,43.12076534999999,131.88371151818183
,4,,690048 проспект 100-летия Владивостока 40,43.15134053043478,131.9091871478261
,3,,  ,43.12101678888889,131.88377465555556
,2,,  ,43.1087754875,131.87919015
,,,  ,43.108807979999995,131.8790921
,2,,  ,43.12626412857143,131.90751892857142
,7,, улица Гоголя 50,43.12620821,131.907331565
,7,,  ,43.12620821666667,131.90729645555558
,11,,  ,43.124484589999994,131.88531458999998
,,,690091 Октябрьская улица 8,43.12442696875,131.88516040000002
,1,,  ,43.124403619999995,131.88513064
,14.0,93.0, улица Прапорщика Комарова 45,43.12128871976745,131.89335549651162
,14.0,93.0,  ,43.12133171527778,131.89338491666666
,2,33.0,  ,43.121137168085106,131.89329138723403
,5.0,96.0,690037 улица Адмирала Юмашева 14,43.125859087500004,131.944728875
,5.0,106.0,690037 улица Адмирала Юмашева 18Б,43.12513467142857,131.94661541428573
,10.0,286.0,690037 улица Адмирала Юмашева 10А,43.126405016666666,131.9432467
,5.0,96.0,690037 улица Адмирала Юмашева 16Д,43.12645025714285,131.94488152857144
,3,,690037 улица Адмирала Юмашева 12Б,43.12619982222222,131.94289866666665
,4,,690037 улица Адмирала Юмашева 25,43.1258273125,131.9438587125
,5.0,139.0,690037 улица Адмирала Юмашева 14Б,43.1254069,131.94426098
,,,690037 улица Адмирала Юмашева 14Г,43.125373483333334,131.94291191666665
,5.0,206.0,690037 улица Адмирала Юмашева 8Б,43.1260871,131.9420345272727
,5.0,185.0,690037 улица Адмирала Юмашева 4,43.12713384545455,131.94082059090908
,5.0,96.0,690037 улица Адмирала Юмашева 14А,43.12546378181818,131.94360053636362
,5.0,149.0,690037 улица Адмирала Юмашева 6,43.12658776363636,131.94151546363636
,5.0,96.0,690037 улица Адмирала Юмашева 8В,43.12578204444445,131.9425978333333
,5.0,84.0,690037 улица Адмирала Юмашева 2,43.127165850000004,131.94021553333334
,5.0,96.0,690037 улица Адмирала Юмашева 6А,43.12664769166667,131.9408097
,5.0,96.0,690037 улица Адмирала Юмашева 8А,43.12612002,131.94141768999998
,9.0,211.0,690037 улица Адмирала Юмашева 24А,43.12589287647058,131.9495647588235
,5.0,106.0,690037 улица Адмирала Юмашева 28,43.12603344285714,131.95141412857143
,5.0,101.0,690037 улица Адмирала Юмашева 26А,43.12518885714285,131.9494197857143
,5.0,211.0,690037 улица Адмирала Юмашева 24,43.12549443333333,131.94891062222223
,5.0,216.0,690037 улица Адмирала Юмашева 16А,43.125433622222225,131.945176
,5.0,98.0,690037 улица Адмирала Юмашева 22А,43.125169325,131.9484835875
,5.0,264.0,690037 улица Адмирала Юмашева 22,43.12549224444445,131.94796225555555
,5.0,192.0,690037 улица Адмирала Юмашева 20,43.12596010000001,131.94737468333332
,5.0,211.0,690037 улица Адмирала Юмашева 18А,43.125450855555556,131.9460844222222
,5.0,192.0,690037 улица Адмирала Юмашева 20А,43.12544051818182,131.94700611818183
,5.0,206.0,690037 улица Адмирала Юмашева 16,43.12591326363636,131.9455635818182
,5.0,209.0,690037 улица Адмирала Юмашева 18,43.12595363333334,131.94644404444443
,5.0,103.0,690037 улица Адмирала Юмашева 16Б,43.1251042625,131.94572664999998
,5.0,168.0,690037 улица Адмирала Юмашева 16Г,43.12638545555555,131.94550892222225
,5.0,94.0,690037 улица Адмирала Юмашева 20Б,43.125160675000004,131.9475183875
,4.0,82.0,690037 улица Адмирала Юмашева 14В,43.12508390000001,131.94480255555555
,5.0,140.0,690087 Луговая улица 65,43.122996825,131.938334425
,5.0,140.0,690087 Луговая улица 69,43.123750558333334,131.93876833333334
,5.0,125.0,690087 Луговая улица 63,43.12233366923078,131.9379340307692
,9.0,211.0,690087 Луговая улица 59Б,43.122003666666664,131.93615889999998
,9.0,363.0,690087 Луговая улица 59А,43.121691494736844,131.93670445789473
,5.0,123.0,690087 Луговая улица 59,43.12169213076923,131.93758629230769
,10.0,89.0,690005 Луговая улица 57Б,43.12142308999999,131.93563616
,10.0,94.0,690005 Луговая улица 51,43.11877491,131.93603205
,5.0,178.0,690005 Луговая улица 49,43.11934944117647,131.93667148235295
,10.0,87.0,690005 Луговая улица 57А,43.12088489,131.93584097000002
,,,690001 Светланская улица 112,43.11205177333333,131.92582735333335
,10.0,144.0,690013 Луговая улица 53,43.11940512,131.93602503
,12.0,86.0,690005 Ивановская улица 7,43.11180757999999,131.92794418
,,,690001 Светланская улица 114,43.112103174999994,131.92629553333333
,12.0,87.0,690005 Ивановская улица 5,43.11191422,131.92737477999998
,12.0,115.0,690005 Ивановская улица 3,43.11200092,131.92680768
,3,,690087 улица Баляева 60,43.12798529999999,131.93920414
,2.0,19.0,690087 улица Баляева 64,43.127459233333326,131.93865892222223
,2,,690087 улица Баляева 62,43.12772183333333,131.93896738888887
,2.0,19.0, улица Баляева 58,43.12822792222223,131.93868524444446
,9.0,216.0,690087 Луговая улица 85,43.12689267272728,131.93907986363638
,9.0,216.0,690087 Луговая улица 79,43.12538587272728,131.9394192909091
,9.0,216.0,690087 Луговая улица 81,43.12589443,131.93931752000003
,9.0,216.0,690087 Луговая улица 83,43.126363999999995,131.93917124545456
,,,690087 Луговая улица 71Б,43.124556545454546,131.93925308181815
,5.0,92.0,690087 Луговая улица 81А,43.12584858333333,131.93846194166667
,5.0,144.0,690087 Луговая улица 77А,43.125359499999995,131.93827645384616
,5.0,90.0,690087 Луговая улица 75А,43.12483859230769,131.93806863076924
,5.0,92.0,690087 Луговая улица 71,43.12419967777779,131.93841202222222
,5.0,90.0,690087 Луговая улица 77,43.12511119999999,131.938778225
,5.0,92.0,690087 Луговая улица 71А,43.12444325555556,131.9379127777778
,5.0,91.0,690087 Луговая улица 75,43.12461148461539,131.93858026923075
,5.0,178.0,690012 улица Калинина 107,43.1040400117647,131.9015270882353
,5.0,154.0,690035 улица Калинина 51,43.101252375,131.91253170833332
,4,,690091 улица Суханова 1А,43.11818246666667,131.89320295000002
,,, улица Уборевича 17А,43.11864547142857,131.89028917142858
,3,,690091 Светланская улица 57,43.11425092727273,131.89492991818182
,5.0,144.0, Бородинская улица 9А,43.16614633636363,131.9185989090909
,5.0,192.0, Бородинская улица 15,43.16535033333334,131.9195367111111
,5.0,192.0, Бородинская улица 17,43.1654017,131.92011803333335
,5.0,192.0, Бородинская улица 11,43.16522071818182,131.91840376363638
,5.0,192.0, Бородинская улица 13,43.165329299999996,131.91894216666668
,5.0,192.0,690049 улица Кутузова 5,43.16701943333333,131.9224632111111
,5.0,192.0, Бородинская улица 19,43.16541556000001,131.92069275
,5,147.0, улица Кутузова 8,43.166957000000004,131.9216093933333
,5.0,192.0,690049 улица Кутузова 3,43.167830519999995,131.92245874000002
,2.0,23.0,690005 Ивановская улица 5Б,43.11188722,131.93007690000002
,5.0,102.0,690005 Светланская улица 118,43.11234684,131.92895536
,2.0,23.0,690005 Ивановская улица 5В,43.11181174,131.92887322
,5.0,92.0,690005 Светланская улица 116,43.11227702,131.92794632
,2.0,23.0,690005 Ивановская улица 5А,43.11194578,131.92946994
,5.0,151.0,690016 улица Марины Расковой 1,43.0983856882353,131.94003804117645
,9,,690005 Ивановская улица 15А,43.11193198333333,131.93079265
,4,, Светланская улица 150 с2,43.11258048888889,131.93431527777778
,4,,690005 Светланская улица 150,43.11221071764705,131.93468504117646
,4.0,43.0,690091 Береговая улица 8,43.11471626666667,131.88851048333333
,3,,690091 Алеутская улица 14А,43.11497156,131.88222981
,6,, Посьетская улица 38,43.114607325,131.88048316666666
,5.0,38.0, улица Уборевича 10А,43.11687681818182,131.88910957272725
,5,132.0,690035 улица Калинина 51А,43.100867058333336,131.91268670833333
,6.0,194.0,690035 Интернациональная улица 62,43.100561272727276,131.9128761727273
,3,, улица Невельского 19 с2,43.113676700000006,131.95323177500003
,2,,690013 улица Невельского 19,43.113692959999995,131.95264930000002
,12.0,204.0,690013 улица Невельского 21,43.114203044444444,131.9536296277778
,12,132.0,690013 улица Невельского 29,43.11559197222223,131.95428514999998
,12,132.0,690013 улица Невельского 25,43.114910872222225,131.95395052222221
,12.0,202.0,690013 улица Невельского 23,43.114704205555554,131.95335110555556
,12,131.0,690013 улица Невельского 27,43.11537302777778,131.95365981666666
,5.0,57.0,690013 улица Шепеткова 35,43.117172825,131.94023382499998
,2.0,38.0,690013 1-я Флотская улица 56,43.11910728181819,131.94059596363635
,,,  ,43.13267206086957,131.9056902826087
,5.0,77.0,690013 улица Шепеткова 33,43.11675718888889,131.94008397777776
,12.0,202.0, проспект Красного Знамени 162,43.12049139333333,131.93193177333333
,9.0,307.0, Океанский проспект 110,43.132715190000006,131.90653662
,9.0,270.0, проспект Красного Знамени 127,43.121113484615385,131.9335342153846
,12.0,131.0, проспект Красного Знамени 164,43.12011422727273,131.93249825454546
,5,127.0, улица Кутузова 8Б,43.16697547777778,131.92044887777777
,5.0,192.0, улица Кутузова 8А,43.16696502222223,131.92102260000001
,5.0,192.0, улица Кутузова 8В,43.16697547777778,131.91989426666666
,5.0,192.0, улица Кутузова 6,43.16759523,131.92184592
,5.0,185.0,690049 Русская улица 58,43.16779407333333,131.91852714666666
,5.0,144.0,690049 Русская улица 50,43.16670808333333,131.91656581666666
,5.0,190.0,690049 Русская улица 56,43.16782097692308,131.9179435230769
,5.0,168.0,690049 Русская улица 54,43.16771005333333,131.91743274666663
,16.0,302.0,690049 Русская улица 48,43.1673900631579,131.91617928421056
,5.0,274.0,690049 Русская улица 52,43.16746160666667,131.91680972
,9.0,134.0,690005 Светланская улица 193,43.112924220000004,131.92996846
,9.0,82.0, Светланская улица 191,43.11275524,131.92952726
,5,89.0,690005 Светланская улица 195,43.11302749090908,131.93071110909088
,9.0,864.0,690013 улица Невельского 15,43.11085002272728,131.95142094090912
,9.0,134.0,690013 1-я Флотская улица 50,43.11675640769231,131.93959376153845
,9.0,134.0,690013 улица Шепеткова 46,43.11746115,131.94096119999998
,5.0,82.0,690013 улица Шепеткова 44,43.11712083333334,131.9407258111111
,5.0,77.0,690013 улица Шепеткова 42,43.11667545714287,131.9406068857143
,2,,  ,43.13286221428571,131.9132674142857
,9.0,130.0,690013 улица Шепеткова 37,43.11757682,131.9402574
,5.0,192.0, Некрасовская улица 96/2,43.13048219354838,131.91295088064516
,5.0,192.0, Некрасовская улица 96/3,43.130332578125,131.913491625
,4,, Некрасовская улица 100,43.13225666153846,131.91305413461538
,5.0,134.0, улица Гамарника 2,43.16330256153846,131.91458076923078
,9.0,338.0, Некрасовская улица 96,43.13066685333333,131.9123257
,9.0,137.0,690069 проспект 100-летия Владивостока 130,43.17856334,131.91984866
,4,,690089 Иртышская улица 23,43.163981764864864,131.92846140810818
,9.0,130.0,690069 проспект 100-летия Владивостока 136,43.179590499999996,131.92021654
,9.0,137.0,690069 проспект 100-летия Владивостока 134,43.17919143,131.91995321
,9.0,312.0, Тунгусская улица 63,43.11631885384615,131.9293725923077
,9.0,762.0,690066 Шилкинская улица 21,43.118765874999994,131.930808695
,9.0,150.0,690066 Тунгусская улица 65,43.116623749999995,131.92999962142858
,9.0,691.0, Тунгусская улица 69,43.11592339333334,131.93092094
,10.0,137.0,690005 Луговая улица 47,43.11843799230769,131.93674476923076
,9.0,71.0,690005 Луговая улица 45/1,43.11794360909091,131.93646775454548
,14.0,171.0,690005 Луговая улица 45/2,43.11771794666666,131.93631082000002
,10.0,83.0,690005 Луговая улица 45,43.11819788571428,131.93661380714283
,14.0,164.0, Тунгусская улица 46,43.11750596666667,131.933335825
,,,690005 Луговая улица 45А,43.1169635875,131.93557996250001
,14.0,235.0, Тунгусская улица 48,43.11797823846153,131.9331365
,14.0,202.0, Тунгусская улица 50,43.11829488461539,131.9329305692308
,4,,690005 Горная улица 24А,43.113913100000005,131.93324994
,2,, улица Уборевича 38,43.12211745555555,131.8924752888889
,,, Арсенальная улица 15,43.17762120000001,131.92281815714287
,4.0,141.0,690005 Светланская улица 205,43.112957063636365,131.93217439090907
,9.0,326.0, Некрасовская улица 98,43.13140261,131.91248810000002
,4,, Алеутская улица 52,43.12339632307692,131.88543826923078
,6.0,148.0,690005 Светланская улица 209,43.11306143076923,131.93344803076923
,,,  ,43.11516547647059,131.89209735294116
,4,, Алеутская улица 20,43.11670311428571,131.8828648357143
,5.0,192.0,690048 улица Колесника 5,43.15424905,131.912284825
,5.0,96.0, Посьетская улица 40,43.115529550000005,131.88080748000002
,5.0,154.0,690048 проспект 100-летия Владивостока 37А,43.15081166153846,131.90601709230768
,5.0,180.0,690048 проспект 100-летия Владивостока 51,43.15412781428572,131.90952969999998
,3,, улица Громова 4 с2,43.1116447625,131.94538202500001
,5.0,168.0, улица Бестужева 23,43.108428030000006,131.87611436
,,, проспект 100-летия Владивостока 148,43.178195300000006,131.92279907142856
,,, проспект 100-летия Владивостока 148 с2,43.178251020000005,131.92311284
,4,,690005 Новоивановская улица 4А,43.11035562,131.93426022
,6,228.0,690005 Ивановская улица 6/4,43.110734130000004,131.93459752999996
,,, Луговая улица 35 с2,43.11459232000001,131.93526581999998
,5.0,134.0,690005 Светланская улица 197,43.113632458333335,131.931015
,,,  ,43.11491328,131.9352113
,9.0,130.0,690005 Горная улица 25,43.11430441666667,131.93219631666668
,5.0,125.0,690005 Светланская улица 195А,43.11332993333334,131.9313353
,5.0,140.0,690005 Горная улица 31А,43.11486624666666,131.93382291333336
,5.0,72.0,690005 Горная улица 33А,43.11491210769231,131.9348213846154
,6,, Светланская улица 51А,43.11516950625,131.89405459375
,,, улица Петра Великого 4,43.11328928,131.89258014
,2,, улица Стрельникова 9/34,43.100080272727276,131.8693291181818
,3.0,130.0,690002 Партизанский проспект 37,43.128645912500005,131.9029945625
,9.0,259.0,690062 Камская улица 5А,43.140686200000005,131.9170471
,3,, Светланская улица 41,43.115087636842105,131.8901938105263
,,,690091 Светланская улица 74,43.115396880000006,131.90549223999997
,3.0,19.0,690091 Светланская улица 76,43.115283299999994,131.90620025
,3.0,53.0,690078 улица Анисимова 1,43.136386517647054,131.88858845294118
,3.0,46.0,690078 улица Анисимова 9,43.137303615,131.88963082000004
,9.0,305.0, Океанский проспект 98,43.13260371,131.903981
,,, Алеутская улица 56,43.12608548461538,131.88629617692308
,5.0,120.0, улица Овчинникова 6,43.15025631428572,131.9050778785714
,5.0,182.0, улица Овчинникова 8,43.15065653333333,131.90511236
,5.0,173.0, улица Овчинникова 2,43.14945954285714,131.9050048285714
,5.0,161.0, улица Овчинникова 4,43.14984229285714,131.90494548571428
,8,,690091 улица Прапорщика Комарова 36,43.12122385333332,131.88990501999996
,5.0,278.0,690016 улица Борисенко 9,43.1018563076923,131.94156313846153
,9.0,950.0,690013 улица Невельского 1,43.11294115,131.94325607666667
,5.0,240.0,690016 улица Борисенко 10/7,43.102353331578946,131.94040179999996
,9,,690005 Луговая улица 39,43.11517475555555,131.93548725555559
,,,690080 Командорская улица 13,43.09995657142857,131.98269704285715
,9.0,130.0,690005 Луговая улица 41,43.115555,131.93552262222224
,,, улица Петра Великого 8,43.11389545714285,131.89299965714284
,,, улица Петра Великого 6,43.1136728,131.8928101142857
,5.0,89.0,690001 Светланская улица 105,43.11551495714286,131.90720574285714
,,, Светланская улица 72,43.11535143636364,131.9047584818182
,2,,690080 Командорская улица 11 с11,43.09776656000001,131.977274448
,,,  ,43.09988726666668,131.97278301111112
,,,  ,43.09965936,131.96847449999999
,5.0,96.0,690035 улица Калинина 47А,43.101907857142855,131.91396751428573
,4.0,125.0,690035 улица Калинина 45А,43.102008325,131.914777475
,1,,690035 улица Калинина 12,43.103072166666664,131.91445132222222
,,,690035 улица Калинина 20,43.10182658421053,131.91252903157897
,,,690035 улица Калинина 14,43.10274830833333,131.91319074166665
,5.0,156.0,690048 проспект 100-летия Владивостока 47,43.1533771857143,131.90890765
,2,,690062 проспект 100-летия Владивостока 9,43.14485306666666,131.90540721666667
,,, улица Военное шоссе 1А с3,43.13334828461538,131.91538864615384
,16.0,290.0, Некрасовская улица 61,43.131587700000004,131.91088538333332
,14,, Тигровая улица 30,43.116265355555555,131.87939905555558
,7,, Алеутская улица 45А,43.12108783333333,131.88315442
,9,, Фонтанная улица 40,43.11896711851851,131.88966862222222
,4.0,38.0, Семёновская улица 25А,43.11796918888889,131.88786624444447
,3,,690021 улица Калинина 275,43.09404042424242,131.90268531515153
,4,53.0,690091 улица Суханова 6Б,43.117055146666665,131.8918755
,3,, улица Уборевича 19,43.11931235238095,131.89090074285713
,,, улица 42-й причал 6,43.10590558,131.8988804
,4,,690012 улица 42-й причал 4,43.10599008571428,131.89777401428572
,5.0,298.0,690035 Интернациональная улица 60,43.10109858571428,131.91398455238098
,3,,690035 Интернациональная улица 58,43.10094181428571,131.91462433571425
,5.0,38.0,690035 улица Калинина 49А,43.101309650000005,131.91353318
,2,,690035 улица Калинина 49Б,43.10117882000001,131.91375711
,6,,690035 Интернациональная улица 56,43.10124269999999,131.9151724
,5.0,72.0,690035 Интернациональная улица 54,43.10098643333333,131.91574933333334
,1,, Набережная улица 16 с1,43.11518891111111,131.87583504444444
,5.0,192.0,690035 улица Калинина 43А,43.101442855555554,131.91591206666666
,5.0,158.0,690035 улица Калинина 45,43.102408636363634,131.91473060909092
,4.0,154.0,690035 улица Калинина 43,43.10198923181819,131.91552460909088
